City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
483,acapulco de juarez,16.868,-99.894,299.74,60,0,2.79,MX,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=18, tm_wday=1, tm_yday=35, tm_isdst=0)"
484,akrehamn,59.2608,5.186,280.25,93,100,9.77,NO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
485,wynyard,51.7667,-104.1833,247.14,84,100,1.54,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=21, tm_wday=1, tm_yday=35, tm_isdst=0)"
486,nova olinda do norte,-3.8927,-59.0953,297.68,96,100,0.95,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=22, tm_wday=1, tm_yday=35, tm_isdst=0)"
487,al kharijah,15.3595,44.2167,287.07,15,16,1.47,YE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
488,amos,48.5719,-78.1161,257.01,83,100,5.15,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=25, tm_wday=1, tm_yday=35, tm_isdst=0)"
489,robore,-18.3306,-59.7562,307.18,52,40,4.12,BO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=27, tm_wday=1, tm_yday=35, tm_isdst=0)"
490,orta,40.9143,29.2019,278.14,65,75,6.17,TR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=28, tm_wday=1, tm_yday=35, tm_isdst=0)"
491,kargil,34.5594,76.1256,266.24,96,100,1.43,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=30, tm_wday=1, tm_yday=35, tm_isdst=0)"
492,portland,45.5202,-122.6742,275.34,93,20,2.24,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
493,paramonga,-10.6752,-77.8185,297.6,72,80,5.2,PE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=32, tm_wday=1, tm_yday=35, tm_isdst=0)"
494,radford,37.1318,-80.5764,290.66,51,40,8.75,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=52, tm_sec=53, tm_wday=1, tm_yday=35, tm_isdst=0)"
495,mhamid,30.1284,-6.8834,290.71,23,0,5.44,MA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=35, tm_wday=1, tm_yday=35, tm_isdst=0)"
496,chibougamau,49.9137,-74.3714,256.02,71,100,6.17,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=36, tm_wday=1, tm_yday=35, tm_isdst=0)"
497,el fasher,13.6238,25.3556,297.83,15,0,5.16,SD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=37, tm_wday=1, tm_yday=35, tm_isdst=0)"
498,tomatlan,19.0312,-97.0097,294.33,68,80,2.17,MX,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=39, tm_wday=1, tm_yday=35, tm_isdst=0)"
499,eureka,40.7907,-124.1674,277.83,98,100,0.45,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=40, tm_wday=1, tm_yday=35, tm_isdst=0)"
500,lensk,60.7145,114.9172,248.47,94,100,4.65,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=41, tm_wday=1, tm_yday=35, tm_isdst=0)"
501,luderitz,-26.65,15.1573,293.48,69,13,8.44,NA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=43, tm_wday=1, tm_yday=35, tm_isdst=0)"
502,kimberley,-28.7383,24.7642,301.19,32,93,4.59,ZA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=44, tm_wday=1, tm_yday=35, tm_isdst=0)"
503,canete,40.0418,-1.649,276.89,52,0,1.24,ES,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=45, tm_wday=1, tm_yday=35, tm_isdst=0)"
504,estes park,40.3772,-105.5232,285.71,27,74,10.73,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=47, tm_wday=1, tm_yday=35, tm_isdst=0)"
505,promyshlennaya,54.9187,85.638,254.52,100,79,1.09,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=48, tm_wday=1, tm_yday=35, tm_isdst=0)"
506,luena,43.1118,-3.907,276.5,88,18,0.32,ES,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=50, tm_wday=1, tm_yday=35, tm_isdst=0)"
507,merizo village,43.1118,-3.907,276.5,88,18,0.32,ES,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=50, tm_wday=1, tm_yday=35, tm_isdst=0)"
508,kayangel,8.0822,134.719,300.45,79,100,6.81,PW,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=52, tm_wday=1, tm_yday=35, tm_isdst=0)"
509,ialibu,-6.2823,143.991,287.0,97,95,0.76,PG,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
510,homer,59.6441,-151.5401,268.49,74,29,1.28,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
511,posto fiscal rolim de moura,59.6441,-151.5401,268.49,74,29,1.28,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
512,farafangana,-22.8216,47.8307,298.23,87,100,6.76,MG,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=58, tm_wday=1, tm_yday=35, tm_isdst=0)"
513,mawu,34.4307,104.9176,260.63,77,0,1.25,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=59, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
514,descalvado,-21.909,-47.6203,297.83,72,100,0.99,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=35, tm_isdst=0)"
515,inari,68.9062,27.0261,255.98,85,100,4.89,FI,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=2, tm_wday=1, tm_yday=35, tm_isdst=0)"
516,erdenet,49.0275,104.0448,252.79,83,83,3.06,MN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=3, tm_wday=1, tm_yday=35, tm_isdst=0)"
517,ust'-kulom,61.6848,53.6899,266.33,95,100,3.35,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=5, tm_wday=1, tm_yday=35, tm_isdst=0)"
518,olyokminsk,60.373,120.4388,244.13,100,99,0.55,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=6, tm_wday=1, tm_yday=35, tm_isdst=0)"
519,cuatro cienegas de carranza,26.9865,-102.0633,297.6,39,0,2.08,MX,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=8, tm_wday=1, tm_yday=35, tm_isdst=0)"
520,yatou,35.6137,103.121,258.51,99,72,1.01,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=9, tm_wday=1, tm_yday=35, tm_isdst=0)"
521,colona,41.4755,-90.3603,272.61,60,93,2.24,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=11, tm_wday=1, tm_yday=35, tm_isdst=0)"
522,arkalyk,50.2533,66.915,265.12,82,89,8.43,KZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=12, tm_wday=1, tm_yday=35, tm_isdst=0)"
523,jakobstad,63.6667,22.7,262.23,87,100,6.85,FI,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=14, tm_wday=1, tm_yday=35, tm_isdst=0)"
524,wegrow,52.4008,22.0465,273.63,84,94,1.91,PL,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=15, tm_wday=1, tm_yday=35, tm_isdst=0)"
525,puerto san carlos,-12.6608,-63.55,299.21,87,97,0.77,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=16, tm_wday=1, tm_yday=35, tm_isdst=0)"
526,kahriz,33.9902,48.8949,273.01,51,68,2.42,IR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=18, tm_wday=1, tm_yday=35, tm_isdst=0)"
527,shalkar,47.8273,59.6159,264.57,86,79,5.81,KZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=19, tm_wday=1, tm_yday=35, tm_isdst=0)"
528,castillos,-34.2003,-53.8608,303.99,54,5,6.27,UY,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=21, tm_wday=1, tm_yday=35, tm_isdst=0)"
529,gordonvale,-17.0913,145.7793,299.0,99,100,0.96,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
530,alofi,-19.0534,-169.9192,297.43,94,20,0.51,NU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=25, tm_wday=1, tm_yday=35, tm_isdst=0)"
531,prado,41.9204,-5.4204,276.52,73,98,0.11,ES,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=27, tm_wday=1, tm_yday=35, tm_isdst=0)"
532,tezu,27.9254,96.1647,290.11,50,16,1.68,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=28, tm_wday=1, tm_yday=35, tm_isdst=0)"
533,tbeng meanchey,27.9254,96.1647,290.11,50,16,1.68,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=28, tm_wday=1, tm_yday=35, tm_isdst=0)"
534,santana,-12.9792,-44.0506,305.49,33,65,2.32,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=31, tm_wday=1, tm_yday=35, tm_isdst=0)"
535,kencong,-8.2622,113.3808,298.2,85,100,3.09,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=32, tm_wday=1, tm_yday=35, tm_isdst=0)"
536,jawf al maqbabah,13.8381,45.8357,290.09,65,0,2.52,YE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=34, tm_wday=1, tm_yday=35, tm_isdst=0)"
537,tanjung pandan,-2.7423,107.6545,299.42,84,98,4.76,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=35, tm_wday=1, tm_yday=35, tm_isdst=0)"
538,osakarovka,50.5607,72.5814,263.03,92,76,6.25,KZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=37, tm_wday=1, tm_yday=35, tm_isdst=0)"
539,safi,32.2651,-9.2306,288.58,69,0,9.4,MA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=40, tm_wday=1, tm_yday=35, tm_isdst=0)"
540,tchintabaraden,15.8983,5.8036,301.0,13,11,3.48,NE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=41, tm_wday=1, tm_yday=35, tm_isdst=0)"
541,vila franca do campo,37.7172,-25.4335,288.38,93,100,3.94,PT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=43, tm_wday=1, tm_yday=35, tm_isdst=0)"
542,ba,29.4044,106.5368,285.36,69,100,1.99,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=44, tm_wday=1, tm_yday=35, tm_isdst=0)"
543,taulaga,-11.0553,-171.0884,301.49,69,8,5.01,AS,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=45, tm_wday=1, tm_yday=35, tm_isdst=0)"
544,ad dilam,23.9969,47.165,289.48,19,2,4.78,SA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=47, tm_wday=1, tm_yday=35, tm_isdst=0)"
545,sittwe,20.15,92.9,293.58,49,1,5.71,MM,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=48, tm_wday=1, tm_yday=35, tm_isdst=0)"
546,mitu,36.1986,46.0868,274.07,52,100,2.71,IR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=49, tm_wday=1, tm_yday=35, tm_isdst=0)"
547,impfondo,1.6187,18.0623,301.51,44,99,0.96,CG,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=51, tm_wday=1, tm_yday=35, tm_isdst=0)"
548,dolores,38.1392,-0.7693,286.69,68,1,0.89,ES,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=52, tm_wday=1, tm_yday=35, tm_isdst=0)"
549,henryetta,35.4425,-95.9864,278.08,69,89,4.48,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
550,al shamkhah city,35.4425,-95.9864,278.08,69,89,4.48,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
551,umm kaddadah,13.6002,26.6893,296.48,18,0,5.74,SD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=56, tm_wday=1, tm_yday=35, tm_isdst=0)"
552,akora,20.7117,77.0026,299.15,32,11,2.29,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=57, tm_wday=1, tm_yday=35, tm_isdst=0)"
553,mandeville,49.2206,1.0117,277.52,90,2,3.46,FR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=0, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
554,sanctuary point,-35.1114,150.629,294.19,74,13,3.44,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=2, tm_wday=1, tm_yday=35, tm_isdst=0)"
555,beya,53.0462,90.922,256.2,94,53,2.27,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=7, tm_wday=1, tm_yday=35, tm_isdst=0)"
556,hola,-1.4977,40.0349,302.84,35,28,2.77,KE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=8, tm_wday=1, tm_yday=35, tm_isdst=0)"
557,port glaud,-4.6641,55.4178,300.38,76,56,4.54,SC,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=9, tm_wday=1, tm_yday=35, tm_isdst=0)"
558,altai,48.3036,89.5145,243.02,86,8,1.29,MN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=11, tm_wday=1, tm_yday=35, tm_isdst=0)"
559,tamandare,-8.75,-35.1046,300.89,69,46,5.54,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=12, tm_wday=1, tm_yday=35, tm_isdst=0)"
560,santa maria,-29.6861,-53.8069,309.73,39,40,3.09,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=13, tm_wday=1, tm_yday=35, tm_isdst=0)"
561,siparia,10.1441,-61.5074,301.3,65,33,5.84,TT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=15, tm_wday=1, tm_yday=35, tm_isdst=0)"
562,felidhoo,3.4719,73.5475,300.77,69,3,5.28,MV,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=17, tm_wday=1, tm_yday=35, tm_isdst=0)"
563,verkhnevilyuysk,63.4498,120.3147,243.35,95,100,3.76,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=18, tm_wday=1, tm_yday=35, tm_isdst=0)"
564,bayevo,53.2686,80.7792,267.43,96,100,1.7,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
565,san pedro pochutla,15.7444,-96.4653,306.34,44,0,3.53,MX,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=22, tm_wday=1, tm_yday=35, tm_isdst=0)"
566,vadso,70.2267,29.7828,255.26,85,75,4.12,NO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=23, tm_wday=1, tm_yday=35, tm_isdst=0)"
567,ouani,-12.134,44.4272,300.27,81,100,7.24,KM,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=26, tm_wday=1, tm_yday=35, tm_isdst=0)"
568,billund,55.7247,9.1196,277.19,93,100,4.63,DK,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=28, tm_wday=1, tm_yday=35, tm_isdst=0)"
569,lagoa,37.1326,-8.4551,287.97,75,45,0.97,PT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=30, tm_wday=1, tm_yday=35, tm_isdst=0)"
570,yarmouth,52.6072,1.7315,282.01,81,97,8.29,GB,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=32, tm_wday=1, tm_yday=35, tm_isdst=0)"
571,taipei,25.0375,121.5637,285.87,61,75,4.12,TW,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=51, tm_sec=36, tm_wday=1, tm_yday=35, tm_isdst=0)"
572,barasat,22.7191,88.4826,293.11,77,52,0.0,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=35, tm_wday=1, tm_yday=35, tm_isdst=0)"
573,remire-montjoly,4.905,-52.2772,300.15,83,75,1.03,GF,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=38, tm_wday=1, tm_yday=35, tm_isdst=0)"
574,severo-yeniseyskiy,4.905,-52.2772,300.15,83,75,1.03,GF,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=38, tm_wday=1, tm_yday=35, tm_isdst=0)"
575,cabedelo,-6.9732,-34.8352,298.53,77,100,7.41,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=42, tm_wday=1, tm_yday=35, tm_isdst=0)"
576,nelson bay,-32.7218,152.1441,295.87,94,95,1.79,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=44, tm_wday=1, tm_yday=35, tm_isdst=0)"
577,palikir - national government center,-32.7218,152.1441,295.87,94,95,1.79,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=44, tm_wday=1, tm_yday=35, tm_isdst=0)"
578,ponta delgada,37.7394,-25.6684,288.55,82,75,4.12,PT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=48, tm_wday=1, tm_yday=35, tm_isdst=0)"
579,mossel bay,-34.1832,22.1536,295.24,74,1,2.37,ZA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=51, tm_wday=1, tm_yday=35, tm_isdst=0)"
580,ambajogai,18.7318,76.3855,298.17,22,92,3.54,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=52, tm_wday=1, tm_yday=35, tm_isdst=0)"
581,guelmim,28.9864,-10.0574,291.34,42,0,5.14,MA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
582,george town,5.4142,100.3287,300.1,77,20,3.6,MY,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
583,mazarron,37.5987,-1.3139,286.76,68,1,2.39,ES,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=56, tm_wday=1, tm_yday=35, tm_isdst=0)"
584,bantogon,37.5987,-1.3139,286.76,68,1,2.39,ES,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=56, tm_wday=1, tm_yday=35, tm_isdst=0)"
585,santiago de cao,-7.9605,-79.238,295.25,83,88,4.63,PE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=18, tm_min=1, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
